"age","workclass","fnlwgt","education","marital_status","occupation","relationship","race","sex","capital_gain","capital_loss","hours_per_week","native_country","income"
45.8470361514083,"2",215363.776798006,"1","0","9","4","4","1",-6.08170813360539,-9.56469422783844,54.6437263383594,"38","<=50K"
22.6771061120169,"2",2703.5677270478,"1","2","0","3","4","0",-1622.19265440088,852.148630575394,42.0818690679774,"38","<=50K"
41.0094575591103,"2",239435.02399341,"11","2","0","1","4","0",4644.29838485432,-545.700161781034,34.2853754242051,"38","<=50K"
22.6439000069385,"5",105712.84381243,"11","5","13","5","4","1",10947.2001304242,139.266719209402,38.2093366174557,"38","<=50K"
75.8194513588942,"2",248967.569368189,"11","1","3","0","4","1",8293.92480029235,15.8396249549102,13.0242936390332,"38","<=50K"
43.4418784889534,"2",147989.558876281,"9","2","7","2","2","0",-3471.92953699066,95.9358802098265,36.6386733374519,"38","<=50K"
25.4968937921566,"5",205077.927494433,"15","0","12","4","4","0",3474.60190039197,10.4037937100856,39.6869088359187,"38","<=50K"
46.192467540699,"2",23268.5824466567,"15","2","3","0","4","0",-2626.08097727758,52.8038386256854,70.4420073206473,"38",">50K"
34.5670141795331,"2",267186.220493874,"11","2","5","3","4","1",5495.20593668851,-405.266112283685,42.3696267232976,"25","<=50K"
39.3906793951455,"1",298769.207670655,"9","2","7","1","4","1",13921.6248344323,-76.3969002628291,52.2561006529603,"38","<=50K"
54.9860503076143,"2",387702.549665063,"5","2","2","5","4","0",-9647.30361767273,87.9809998889637,29.8177884710622,"32","<=50K"
41.6425856261333,"2",65066.2494563346,"9","4","0","4","4","1",-23775.4666285538,33.6487167258243,37.2651033156373,"38","<=50K"
43.5430682900996,"5",320219.145147256,"9","2","9","0","4","1",-15934.4200678196,353.686520741855,43.1001922180721,"38","<=50K"
67.8832723164804,"0",152204.896225289,"9","2","2","4","4","1",2278.49914558543,20.5391329101362,41.540313684231,"38","<=50K"
22.0247086668381,"2",144058.446844503,"7","2","2","2","4","1",9253.86850635256,828.883634190552,38.095025513444,"38",">50K"
36.62680607931,"2",108634.53913893,"11","4","7","4","4","1",11339.542391804,33.5369154872223,42.3581893518972,"38","<=50K"
46.3879788002694,"2",320327.91199682,"11","0","11","5","4","0",-16977.6748714271,96.4655498573173,54.6112872464337,"38","<=50K"
26.5247655887769,"2",310109.604359116,"12","0","3","0","4","1",-3366.66323754058,26.5903256061957,49.1427217750425,"38",">50K"
36.6608699217071,"4",180327.762302645,"9","2","2","1","4","1",-6454.68253359547,988.082369189765,57.1863643828576,"38","<=50K"
39.524131504388,"2",664142.68978548,"12","2","11","4","4","1",3698.60505925887,-51.0144379411689,28.2361651431724,"38","<=50K"
25.8209465951749,"4",120925.408386278,"11","4","7","4","4","1",2830.23165608755,197.191746620248,26.9145013386325,"38","<=50K"
36.7407310838609,"2",255347.130710527,"14","3","9","0","4","0",2247.37216808688,75.178082498255,31.5880308568436,"38","<=50K"
42.1867336989093,"2",203961.989095499,"9","2","11","0","4","1",1499.55597828712,34.1736657199708,31.5355272379499,"38","<=50K"
53.8156569096298,"2",154015.691799271,"7","2","9","4","4","0",2610.21443336411,-208.925726018864,39.0666190360579,"38","<=50K"
43.2495082209884,"4",249428.436778337,"11","4","3","0","4","1",14934.3604251257,461.942608397032,47.5399909238062,"38",">50K"
34.9682232732711,"2",433023.713765304,"11","0","4","4","4","1",-4099.82989522153,264.828086785688,58.3065143337232,"28","<=50K"
56.1675104436156,"2",238727.949514101,"12","2","5","0","4","1",-4691.11854184707,-99.3006631134473,36.2407890824899,"38",">50K"
48.2678760532361,"2",63050.6510157072,"9","4","4","0","1","1",-1858.29599461432,126.324757965531,52.7437898326037,"39","<=50K"
37.9733780495842,"2",-73888.3100838625,"15","0","0","0","4","1",2278.87632940184,319.044479297474,36.8614539964199,"38","<=50K"
18.3469742606729,"1",459930.156266907,"10","2","7","3","4","0",5828.70424163723,130.538243102337,30.7200478926819,"38","<=50K"
40.9698176685973,"2",225166.88332945,"8","2","0","3","4","1",1159.27359969301,-217.667530937514,49.2477222638251,"1","<=50K"
34.4380943698767,"2",36366.4472549114,"9","4","2","1","4","1",3355.55261864743,103.268743624383,44.3880123328247,"25","<=50K"
44.478323512744,"4",125898.2081459,"15","2","9","1","4","0",16682.2690424969,82.6274460379902,40.4283272612137,"38","<=50K"
33.7551700320406,"2",214937.338316382,"8","4","3","1","4","0",-12052.4882025104,-31.1481030098796,43.0975756732158,"38","<=50K"
42.4382288244338,"2",96008.3618253532,"15","4","3","0","4","1",-3912.33601726001,388.012777116651,49.6011002245175,"38","<=50K"
41.9925792269176,"2",199136.775249383,"9","2","0","4","4","0",73.1250668286593,542.700851246504,41.8572728772568,"38",">50K"
15.6058800141301,"2",41914.3613900889,"15","0","0","0","4","1",-2594.23424667771,-57.2156522953795,51.8548461148781,"38",">50K"
42.04624215479,"4",-113759.316516688,"11","2","3","0","2","0",1020.96716342828,315.870037493873,33.1386806456967,"38",">50K"
58.4108260806628,"2",195028.732094525,"4","2","7","4","4","1",-714.062227283236,158.119101680036,37.9396736324197,"38","<=50K"
79.9041358425318,"2",265779.777459776,"7","4","13","1","4","1",-667.998713952057,-322.766425386149,40.91365348825,"38","<=50K"
57.3601759614715,"2",213039.605563963,"11","4","4","1","4","0",-8493.34307358306,23.6789002743481,40.0086195150647,"38","<=50K"
25.100524454163,"2",158432.128405677,"15","0","7","3","4","1",2158.63258063423,244.715583625805,33.8855361332373,"38","<=50K"
41.9748196799775,"2",328821.456826646,"11","2","13","3","4","0",338.259326403174,60.8108065030367,55.9733156148163,"38",">50K"
39.7002352737258,"2",173158.232968769,"9","0","2","1","4","1",6378.42927682651,-128.315581569096,58.8595616201771,"38","<=50K"
53.3162134325864,"2",124938.790603804,"11","2","0","0","4","0",2863.4942022277,-498.591726460432,31.2475035652922,"38",">50K"
39.411728543088,"4",137219.194246492,"9","4","3","0","4","1",5983.92242218533,-637.693485538487,36.3011677960291,"38","<=50K"
42.2211353838065,"4",320627.528409923,"7","2","6","1","4","1",-8566.04587732587,37.971535026298,36.8137282868314,"38",">50K"
43.9284789850612,"2",144578.634507654,"15","2","4","2","4","1",-6014.77430215206,-57.176407481244,47.9821479469606,"38","<=50K"
32.7698789184241,"2",161060.72830129,"1","2","0","1","4","1",5324.45009329928,-308.825570760538,4.87616990634746,"38","<=50K"
60.8039264744626,"2",313848.693780087,"8","5","7","1","2","1",2281.72386124965,-1029.55369006687,53.7156593918494,"38","<=50K"
36.361228140965,"2",449876.641926372,"11","2","3","0","4","1",2453.83334683789,89.4740151633358,21.6425329688735,"38","<=50K"
40.8059671847139,"2",243271.363945497,"9","4","9","5","4","1",-9113.1536422923,290.647183651671,51.1521013014453,"38","<=50K"
36.895098607975,"2",209136.077562943,"11","2","2","4","4","1",2013.65551518472,110.48659329156,21.7539973720458,"38","<=50K"
28.5893218278769,"2",234502.387492962,"8","2","9","0","2","1",-3413.98597284339,97.2458577484127,35.0850242648494,"38","<=50K"
27.7310006793815,"2",230393.115976562,"15","2","9","4","4","0",1758.29838381906,-255.733257769418,54.0485658232059,"38","<=50K"
18.9638331698473,"2",748561.595064895,"9","4","2","0","4","1",12338.3031365227,-157.607776706239,40.104884301693,"38","<=50K"
44.4906454517539,"3",206754.125284349,"11","4","7","0","0","0",6033.67365407822,-478.188038170313,45.5396822390846,"38",">50K"
32.4894953336756,"2",128527.017278574,"15","4","3","4","4","1",7507.89771830914,774.893659572922,38.7658331328157,"38",">50K"
45.9970542850061,"2",295876.7232301,"15","0","7","1","4","1",8046.03580461267,-829.554566079281,41.8493643127825,"38","<=50K"
44.993112230161,"0",161591.309533284,"15","2","4","0","4","0",-23353.1173187351,69.1243546465555,14.9281738019287,"38","<=50K"
14.1630424568996,"2",234263.120020981,"11","4","3","0","2","1",-90.2351493828307,-808.341816499633,48.7620671827558,"21",">50K"
30.6369211833661,"2",41194.7282066143,"11","2","12","0","4","0",-865.987532302838,619.329514300382,58.2595126619228,"38",">50K"
33.614723384334,"2",232975.748113757,"11","2","0","3","4","0",-750.917407875563,-421.219401138482,38.5085945720269,"38",">50K"
37.5810651972629,"2",131254.076224923,"11","6","3","0","4","1",11397.0332419687,-491.457463126839,55.774253606112,"38","<=50K"
37.2577216210744,"4",56326.868818102,"9","4","13","0","4","0",14332.6339238944,-19.4522006553268,40.7858359914568,"38","<=50K"
28.3701522359391,"2",191499.696243022,"11","2","11","0","4","1",275.223667453122,137.204009839415,65.2972909441413,"38","<=50K"
24.5456924496416,"2",173116.469705989,"15","4","11","0","4","0",759.401060438403,241.017205508903,61.4119551491289,"38",">50K"
48.4861210297244,"2",197917.763540822,"11","2","0","3","4","1",16379.2084811545,130.840625726514,35.8247528166386,"38","<=50K"
36.4195429183601,"2",235920.021218626,"15","0","2","4","1","0",-805.484851257844,373.079745977929,45.0453696543944,"38","<=50K"
38.6901822701585,"2",151469.00097772,"11","5","6","0","4","1",-5053.82862777527,-466.515836743198,51.9876687837976,"38","<=50K"
20.2512279263425,"0",176506.971531869,"15","2","11","3","4","1",-99.4448429860865,-99.6865509595295,38.0034065422543,"38","<=50K"
38.7431744958847,"2",-70979.3666473697,"0","4","9","0","2","1",1999.2012598805,391.827351510539,45.9286121179171,"38",">50K"
24.1505469240545,"1",364898.703077229,"11","2","11","1","4","1",8141.17589014709,-171.576912357187,56.5307557076026,"38",">50K"
43.0013305626234,"2",301981.954386119,"11","2","3","0","4","1",15836.3410879766,-142.973737346984,29.183427157002,"38","<=50K"
22.8464652640174,"2",33892.2740058315,"15","0","5","3","4","0",-1024.1857722287,136.616724343383,42.9737907849221,"38","<=50K"
48.1936165636388,"0",195013.458080031,"15","4","2","0","4","0",-3981.58697634342,372.095185880486,48.1161014551248,"38","<=50K"
34.2015529231387,"3",118346.514524237,"15","4","10","0","4","0",-2773.04450675112,254.608555046484,38.7922973093054,"38","<=50K"
37.4696263280883,"4",150689.696991988,"11","4","9","4","4","1",5293.26790851612,-106.635463859502,42.6798560696741,"38","<=50K"
30.9710318749009,"5",286708.495239315,"11","4","7","3","4","1",6629.92958381553,203.867864239745,36.9698533481263,"38","<=50K"
37.0908468065266,"2",240689.410760292,"11","6","3","1","4","1",-882.11687519308,208.579179293532,45.758563643946,"29","<=50K"
27.0356193735366,"2",109192.368109525,"11","2","3","1","4","1",1520.52481566819,-192.66517340009,33.6091667352764,"38","<=50K"
54.9614556905961,"4",27568.50634255,"15","5","0","3","4","1",-1046.26997017305,273.591269459395,47.5647384424785,"38",">50K"
34.9822158325482,"2",161877.746701405,"9","6","7","1","4","1",-1270.91846270958,230.587242839172,47.6851312832843,"38","<=50K"
50.4283958611231,"2",178438.081424722,"15","0","9","0","4","0",12.4927610438185,271.683489297055,41.9856109832857,"38","<=50K"
42.5283842615517,"2",176862.537525455,"12","2","2","4","2","1",9973.42022551819,-246.094362910351,43.4978150105278,"38","<=50K"
38.6543437517302,"4",243676.57409543,"11","2","3","0","4","0",304.982800759553,436.943419346868,46.2410908365931,"38","<=50K"
45.9380819406561,"2",195809.306612709,"11","4","3","0","4","1",-2980.05400773551,545.150399432006,39.6880830152869,"38","<=50K"
25.1983334314598,"2",-32605.9955926097,"6","4","2","1","4","1",-5659.84419446977,-301.076038508099,41.8539280266754,"38","<=50K"
39.703385818889,"2",201251.328273465,"9","4","0","3","4","0",-2986.98687565535,-681.552395767098,49.5537691345653,"38","<=50K"
38.5835838090004,"1",228064.314148091,"15","0","9","0","4","1",2670.30421204345,112.43073547485,47.6773326180533,"38","<=50K"
26.8916933334891,"2",424132.371921152,"11","2","9","0","4","0",13321.997443763,506.292645977495,39.6392869302462,"38","<=50K"
39.7274073181937,"2",25616.1784447965,"9","2","7","3","4","0",476.417315856307,539.45790144753,61.1404474380854,"38",">50K"
38.5326181847003,"2",-234049.572721367,"8","4","13","0","4","1",9029.20896000795,270.971019763953,18.5971764524552,"38","<=50K"
21.0665225826751,"2",190629.250507219,"11","0","3","0","4","0",-6398.47070610864,164.195415481377,48.0174525277269,"38","<=50K"
22.1540438717125,"2",148888.661940807,"15","4","3","3","4","1",-1189.30784514799,82.9134898883173,48.1781470331676,"38","<=50K"
73.1857982174465,"3",250480.436759548,"9","2","5","3","4","1",6798.41874215457,469.693681879297,50.8885428050031,"38","<=50K"
34.307420888986,"2",344724.231814164,"15","4","11","1","4","1",-908.508521165754,-46.5913189906106,37.0892989370381,"38","<=50K"
65.2938003542915,"2",139112.221432072,"11","4","9","4","3","0",-5493.8503920979,-361.715051331593,29.5813042082492,"38","<=50K"
42.0994733489005,"1",169224.403495035,"9","2","9","0","4","1",9202.75042272824,-44.1397468820979,50.6035086616293,"38","<=50K"
39.566911397889,"2",212243.917441859,"9","2","2","0","4","1",2549.86914344845,549.258365389109,44.0533908663031,"38",">50K"
13.5652940901171,"2",140139.201822898,"11","2","6","1","4","1",95.7512027441287,-158.894873120215,43.0695472615101,"38","<=50K"
42.2662667364635,"2",237483.391731867,"11","2","9","3","2","1",-1828.49558840279,357.919743039853,29.4603172514044,"38","<=50K"
20.0297603453635,"2",249894.872001864,"5","5","2","1","4","1",-5089.4371484231,-616.598612926592,43.716026724901,"38","<=50K"
54.3588379254874,"2",159241.241080784,"9","2","11","5","4","1",-490.899757778164,-253.164555915443,65.4654274718263,"38","<=50K"
49.3397640307991,"2",136415.604978435,"15","2","6","0","2","0",-5336.62865561728,80.5747511870867,50.5053858519996,"38",">50K"
42.0179287110369,"2",125434.188276475,"15","2","3","0","4","0",-1964.74568071265,-13.4436782648673,42.8981053449669,"38",">50K"
52.0119759437729,"2",221448.477814719,"15","6","7","1","4","1",1452.15736608428,472.047369193205,33.3916067547968,"38","<=50K"
65.0136896036011,"2",200635.323375921,"15","2","3","0","4","0",7671.66263635346,38.4236200747603,37.462223336666,"38","<=50K"
41.1036906848869,"2",210289.134372095,"1","2","13","4","4","1",3860.98637519182,-174.015726558706,59.3824670631855,"38","<=50K"
32.6218350459476,"2",174517.922973257,"14","2","2","3","1","1",6734.15335403069,648.902398251295,39.5195552199505,"38",">50K"
32.2850944998348,"2",176495.858419229,"11","2","9","0","1","0",-1678.23172596969,-55.5210577313177,35.8605789617509,"38","<=50K"
19.212985101813,"4",222112.529990206,"0","4","0","1","4","1",-1420.3380749145,22.5080287264983,43.3000541410014,"38","<=50K"
40.4837889159876,"4",306090.408625215,"11","4","3","4","4","1",-6348.13360305594,-18.7761429114361,25.9010432740933,"38","<=50K"
39.9153254215642,"1",110893.503912742,"11","2","2","0","4","0",19749.7260728034,221.53071834587,55.0561201309364,"38","<=50K"
38.3249421101559,"2",58902.8104318759,"11","4","13","0","4","1",-1274.47640445022,334.594701648418,61.0599680102587,"38","<=50K"
32.8107032162477,"1",242071.805873814,"1","0","9","0","4","0",-13018.4055417431,-209.402665092766,53.9696263891058,"38","<=50K"
37.6332759344331,"2",311261.430953381,"11","4","6","0","4","0",655.388231039692,-638.648798037954,48.9281470189899,"38",">50K"
41.4742981471998,"2",178150.436826142,"9","4","10","3","4","0",3391.63923715078,2.0382168843007,42.4092627378185,"38","<=50K"
42.507433848556,"2",192996.375636251,"9","2","0","1","4","1",16958.7851569821,222.999585883638,38.1518150921221,"38","<=50K"
30.8174117480954,"2",429437.097005955,"11","4","0","0","4","0",-2891.34271359365,457.048240092792,51.1811085801121,"38","<=50K"
18.1886101134008,"2",169898.942590705,"15","2","2","4","4","1",736.219531477491,269.956131166565,42.5122449893035,"38","<=50K"
36.7725513152842,"2",189277.065940718,"11","4","2","0","4","0",-4879.51393764069,-847.210065404293,49.0870939901783,"8",">50K"
28.8974100521901,"2",171238.036743853,"9","2","2","0","4","0",690.778064367035,527.524025190938,19.3604383254515,"38","<=50K"
71.656343218891,"4",174247.705947659,"9","2","3","4","4","0",1322.12463621493,-72.537414663019,44.7136058051006,"38",">50K"
18.7608945360276,"2",203003.054499628,"9","0","0","0","4","1",2163.37725271559,31.5457497299384,15.3312564088147,"38","<=50K"
41.8548812107836,"4",222659.664807067,"9","2","6","0","4","0",-1784.84547500949,430.481644719168,40.6373092369937,"38",">50K"
39.1714075411436,"2",59738.6365620849,"11","2","7","4","4","1",319.963371690474,-841.923410026068,41.4939551947065,"38","<=50K"
44.1188754472406,"2",344167.412842836,"15","6","9","1","4","1",-6386.94567851044,-3.06601289125388,31.7287770465893,"38","<=50K"
29.1417091214523,"2",85378.4063123892,"4","4","7","0","4","1",4597.941612312,233.367444715876,45.1935946798663,"38",">50K"
61.5534818512429,"2",235131.453671294,"12","4","7","3","4","1",1784.92289521472,-557.866421315133,53.1866089988028,"38",">50K"
42.6128210310952,"3",203408.660061415,"15","0","3","1","4","0",-4710.32977794888,-83.251642068781,41.8618687220278,"38",">50K"
39.1331254276393,"4",255763.414404715,"11","6","11","1","2","1",674.488500604539,-374.66934748132,26.0370149666033,"38","<=50K"
36.2295060552209,"3",165422.150860051,"12","0","9","3","4","0",-4566.38784793926,-152.161070787607,49.6293025287676,"38","<=50K"
33.1685988907917,"1",374292.875268493,"15","2","0","4","4","1",-1313.48293875061,246.739519651409,48.5990911252707,"38","<=50K"
32.9842992674306,"2",162627.94649452,"11","5","7","1","4","0",-717.552851989912,164.448182665796,38.4417472243161,"38","<=50K"
33.2480156209603,"2",176119.242544054,"8","2","13","0","4","1",4059.40475654729,434.174677340831,44.2531727777116,"38","<=50K"
37.2381228917563,"2",205281.057174673,"15","2","12","0","4","0",4771.83967509914,-400.942922803992,40.3291211135071,"38","<=50K"
39.2175450959849,"2",186184.852124331,"9","0","7","5","4","0",-4.72400271330707,271.063072684988,41.2216591795053,"38","<=50K"
16.0651691548518,"2",51561.1754434392,"11","5","2","3","4","1",2154.09961075886,34.2068452455605,4.83558585619477,"38","<=50K"
43.989109848845,"2",230717.013499669,"10","0","9","0","3","1",3701.75521178032,204.041084673749,47.678312612559,"38","<=50K"
37.9388734940023,"2",-136934.028138202,"5","0","6","1","4","1",-1171.16930395553,35.8315952842088,39.8202397267546,"38","<=50K"
42.4007650949698,"2",198111.722377513,"9","4","8","0","2","1",-6224.15913125831,167.99472708756,39.7275968040057,"38","<=50K"
25.8450283610278,"2",187182.54668896,"15","2","0","1","4","0",1008.92803018747,-237.631048721796,49.1591842472183,"29","<=50K"
33.3522915157672,"4",284367.977181419,"0","2","7","0","4","0",9802.22303230498,-57.9115010826967,37.9426044325471,"38","<=50K"
-32.6143007249818,"2",258926.461492855,"9","2","3","0","2","0",-5376.19653114672,-1406.41128390826,38.394527978351,"38","<=50K"
27.9455666273414,"2",518748.575299792,"15","2","7","5","4","0",5973.64183311013,-446.05086345568,54.2262197523437,"38","<=50K"
37.6810791415345,"2",496082.996982609,"11","4","4","1","4","0",-890.978619262822,523.360743748074,37.2244958766022,"38","<=50K"
28.1981055042727,"4",76671.083714749,"11","4","9","0","4","1",959.336614173776,-42.488593244601,22.5163225012184,"38",">50K"
74.0597059148408,"2",151742.49544546,"11","4","2","0","4","1",19804.4968607518,186.315736807832,44.3569914766429,"38",">50K"
35.3412727218753,"2",245275.647334961,"11","4","7","1","4","1",7917.52713726783,522.652722489406,24.6433851648167,"38","<=50K"
41.1061939217075,"2",29997.1307395462,"11","0","2","0","4","1",1389.96469085909,365.638456523557,41.7751679540092,"38","<=50K"
20.5545033297679,"2",383731.792884332,"2","2","11","1","4","1",-11727.6862320168,-113.978428841427,49.166413570352,"38","<=50K"
35.5731439516068,"2",139033.078784946,"8","2","10","0","4","0",4854.98127021248,66.9721235033162,45.2197517872619,"38","<=50K"
29.2402041311743,"5",146189.278655012,"15","0","12","0","4","0",-13187.3185284299,-236.429470824749,28.1059412433422,"38","<=50K"
35.0082184593513,"0",-32284.0241721897,"12","2","0","1","2","0",2641.22525501688,-114.193301534342,45.5561595946147,"38","<=50K"
50.4136247194274,"2",437258.916174065,"11","2","3","1","0","1",-1978.90620424855,359.265239627912,39.4786286475244,"38","<=50K"
63.8706839984745,"2",139750.064878368,"11","4","5","0","4","1",2422.76186690602,-191.373928559706,45.176014752874,"38","<=50K"
40.6694394926621,"5",275781.752864947,"9","2","2","5","4","1",6373.4465751206,195.653368606923,61.2270436137748,"38","<=50K"
28.1151962153902,"2",174564.79783866,"14","4","12","3","4","0",34773.1754109466,-431.974712129999,46.2066728851796,"38","<=50K"
7.45161047688159,"2",183015.377193983,"11","2","3","3","4","1",1301.89425601467,-64.4723711319061,30.9291426864995,"4","<=50K"
56.0564739470845,"2",366982.882284779,"11","4","9","0","4","0",3461.57610647046,62.3710714980856,28.9371728821101,"38",">50K"
37.8270452105153,"0",263104.524580574,"11","5","9","1","4","1",2999.71456970708,-634.75836767262,44.8092139691669,"38","<=50K"
29.2601168795939,"2",203288.414403075,"11","4","2","0","2","1",11347.4372538946,115.872986002808,21.2069819457105,"38","<=50K"
38.810400599967,"2",152636.951526372,"11","0","11","1","4","1",5365.06234365387,284.020333558486,37.0584866115326,"38",">50K"
55.5978232738993,"1",-107171.309209758,"11","2","3","4","2","1",-6341.33693432109,-231.073545730557,44.5225902179234,"38","<=50K"
44.0540204949771,"2",289335.919104719,"15","2","10","0","4","0",-20644.3097324312,358.661387525613,39.3926390511922,"38","<=50K"
7.48155435796525,"2",191126.732223723,"14","2","7","1","4","1",2912.06222628953,241.946443820019,32.7931198655906,"38","<=50K"
16.42313039403,"2",247485.518316134,"11","2","0","4","4","1",-3712.63832249981,-637.812464360613,44.7780196520898,"38",">50K"
54.9331571344632,"2",38272.6146853826,"11","2","9","3","4","1",29644.5439007835,96.1827757166861,41.8591894172775,"38","<=50K"
46.1808264905058,"2",227751.279078678,"15","4","6","4","4","0",-958.028279920725,122.576428520005,34.6629290297527,"38","<=50K"
37.5058820325327,"5",293674.389349492,"11","3","3","0","4","0",3226.75011120642,-22.9666118240098,47.3780306205379,"38","<=50K"
30.4845247373633,"2",83540.9843212474,"15","4","0","1","4","1",-1888.30877152222,-88.2474849136301,48.0509295733131,"38","<=50K"
37.4009746380402,"2",123282.10655695,"15","2","2","3","4","1",19033.6647352189,5.2881276578226,-14.6055817648422,"38","<=50K"
48.8198730628983,"5",70999.3812665745,"15","5","3","0","4","1",-346.587941049735,186.052054802696,42.171181123089,"38","<=50K"
32.5013085947304,"2",209747.348249954,"15","4","9","1","4","1",5306.1498117915,139.170730055845,53.0222754245556,"38","<=50K"
34.7407808981356,"5",242924.472427922,"15","2","2","1","4","1",-3226.86782484388,59.948027225109,66.9660436724409,"38","<=50K"
50.0300010683911,"2",77958.7279317869,"15","2","2","0","1","0",-14164.5336171772,253.652731164333,37.988232616931,"38",">50K"
40.297408011642,"2",223056.520967369,"8","2","6","0","4","1",-2398.2853757398,327.372493490315,41.5684963674458,"38","<=50K"
24.1319250190208,"2",254500.214876122,"15","4","7","0","2","0",-3326.63387529104,-180.011246174705,42.5382096239101,"38","<=50K"
20.1732049577064,"5",59804.5595575546,"15","0","12","0","4","1",12493.5460187607,495.97306943592,48.5714371444281,"38","<=50K"
45.5431237882212,"5",256028.39746437,"9","4","6","0","4","1",6902.23375894599,-75.8228926088324,43.3242621669083,"38","<=50K"
33.3186911506949,"2",205702.170906719,"5","2","6","4","4","0",363.038144582517,8.44609672913339,32.8610202749378,"38","<=50K"
33.4644280627069,"4",495116.633803028,"12","2","10","0","4","1",-4648.79258742921,245.354727378473,39.9186706976337,"38","<=50K"
52.4003096491082,"3",-13929.6141634491,"4","0","12","1","2","0",545.758564182949,311.712639876967,26.3174530029335,"38","<=50K"
28.8044055043326,"2",201667.42911261,"15","5","5","5","4","1",4065.96823982217,31.7660257327776,34.6362897078301,"38","<=50K"
24.4974018049303,"2",183068.352680819,"11","1","7","1","2","1",2202.24367427791,190.305713762412,32.2038940111757,"38","<=50K"
26.5825707552537,"2",262174.364390821,"11","0","0","1","4","0",3410.79615949585,361.164438115639,53.8628770980583,"10","<=50K"
37.6797705226266,"2",67478.0830018384,"8","2","3","1","4","0",-15124.6018568773,734.740816595727,48.3498191338428,"38","<=50K"
70.4846204813011,"2",365740.377472943,"11","2","0","1","4","0",-8917.70726393863,122.870485150591,77.6420105247828,"38",">50K"
33.7083585357834,"2",183942.323915295,"15","4","6","0","4","1",6365.21944674497,430.04718472948,35.7714092969488,"38","<=50K"
24.2458775746374,"5",-16292.0172927945,"15","2","9","1","1","1",6311.60943588715,168.338803427321,41.6139960105552,"38","<=50K"
14.3473450142246,"2",92505.4695825381,"15","2","11","0","4","1",-663.869709118809,275.253820874452,31.0375693331432,"38","<=50K"
33.7435583751493,"1",255396.820569016,"9","2","2","0","4","0",-2793.1555163104,274.972296168764,44.7660843271135,"38","<=50K"
32.1819811893125,"2",205552.297977949,"15","0","2","0","4","0",737.630186848556,63.7392937932005,32.1632312702706,"38","<=50K"
51.5233271831163,"2",213167.554451773,"5","2","3","0","4","0",9613.43266804307,-250.746110605701,44.0785646928782,"38",">50K"
35.8723181066794,"2",160285.556682094,"4","0","7","3","4","1",1009.2835431199,-109.29352899248,63.1100458482195,"12","<=50K"
38.6515955764715,"2",100111.677203568,"1","4","3","5","4","1",-10869.7561256113,189.947022971395,22.3421302140074,"38","<=50K"
53.5152299162855,"2",216423.293212587,"15","4","9","4","4","0",2943.76439084148,29.7647646118766,36.2490451929782,"38","<=50K"
56.770646424459,"4",98834.3909834318,"11","0","13","0","1","0",-27237.7940373619,574.500889824888,50.7496373621739,"38",">50K"
40.186471351268,"2",33416.7584808771,"11","2","3","0","4","1",2993.01017438992,-542.205753936188,38.3762813120368,"38","<=50K"
61.2323318685708,"2",171942.447397125,"11","2","0","1","4","1",-342.058396903094,192.951240688991,36.5062001906407,"38","<=50K"
38.6674045622392,"2",155890.49349126,"11","2","2","5","4","1",-1150.06135317764,28.8698678006681,42.6363930041125,"38",">50K"
39.7229674734087,"2",124949.274686249,"9","2","9","5","4","1",2295.06736238642,-63.342655963084,57.7294303433034,"38",">50K"
39.8775489124488,"2",346049.966795779,"9","4","8","1","4","0",2961.75524430353,-303.323976706817,41.9710392163731,"38","<=50K"
25.2485141511388,"1",300638.633045369,"9","0","2","3","0","0",15560.4601883376,-838.297135629879,30.9695398843446,"38","<=50K"
41.3859752661576,"2",192688.475085315,"15","2","7","1","4","1",5321.33037656778,-70.2970915435596,24.6236695786043,"38","<=50K"
31.8058448605024,"2",236674.362650634,"1","2","5","3","4","1",1257.90891724881,146.548502361484,61.5377358599177,"38","<=50K"
36.1751120734972,"2",208208.174175945,"15","0","3","0","4","0",-746.553307545226,-59.2825957938602,30.8171040563646,"38",">50K"
47.2881376071079,"2",232585.423527495,"1","4","7","0","4","0",-9863.91280102608,-442.68853746904,50.8226168713478,"38","<=50K"
55.7521464417174,"1",165094.41507875,"8","2","12","4","4","1",-4916.43946613349,-386.486405430172,48.6158562126081,"38","<=50K"
37.0888460461605,"2",87485.749339999,"9","4","5","1","2","1",-2180.86567014349,565.359242294804,33.6275224554009,"38","<=50K"
44.5595345817487,"2",281625.515300122,"11","2","3","4","4","1",3831.04395279578,150.674797980595,29.7420706874122,"38","<=50K"
34.3667080587562,"2",165129.794338211,"11","2","3","1","4","1",-4516.79711850671,343.218450279755,45.0920757265456,"35","<=50K"
30.509822253446,"2",135780.622559601,"11","4","6","1","4","1",-1360.41670630893,-4.85196305850205,42.7669566591114,"31","<=50K"
20.7767524317387,"2",125723.139318869,"15","4","11","0","4","0",4529.30704687002,161.01825354243,45.6479337555954,"38","<=50K"
35.7653099717036,"2",220677.517674735,"15","0","4","2","4","1",-928.60292963869,222.734638731275,17.5421384721375,"38","<=50K"
46.9799354658823,"2",242783.482671736,"11","4","7","4","4","1",-9244.11561987422,55.1511625098068,37.3987331707124,"38","<=50K"
49.6681769847658,"2",313675.027282272,"11","2","12","0","4","1",-4030.17879480753,-111.079845117367,48.2050981412157,"38","<=50K"
