"age","workclass","fnlwgt","education","marital_status","occupation","relationship","race","sex","capital_gain","capital_loss","hours_per_week","native_country","income"
30,"5",361497,"11","2","10","0","4","1",0,0,40,"38","<=50K"
63,"4",125178,"15","2","11","0","4","1",9386,0,45,"38",">50K"
52,"2",338816,"12","2","11","0","4","1",0,1977,50,"38",">50K"
42,"0",122861,"9","2","5","0","4","1",0,0,48,"38","<=50K"
20,"2",210781,"15","5","11","3","4","0",0,0,40,"38","<=50K"
30,"4",106742,"2","2","13","0","4","1",0,0,55,"38","<=50K"
53,"2",227602,"4","6","5","4","4","0",0,0,50,"38","<=50K"
29,"2",351324,"3","4","5","3","4","0",0,0,40,"32","<=50K"
21,"2",143604,"11","4","11","3","4","0",0,0,40,"38","<=50K"
26,"2",293690,"9","2","11","0","1","1",0,0,45,"38",">50K"
31,"2",117526,"11","4","7","3","4","0",0,0,32,"38","<=50K"
61,"2",128848,"5","2","2","0","4","1",0,0,40,"38","<=50K"
37,"2",272950,"8","2","6","0","4","1",0,0,50,"38",">50K"
28,"2",137296,"0","2","4","5","4","0",0,0,50,"38","<=50K"
26,"2",33939,"15","4","10","2","2","1",0,0,50,"38","<=50K"
38,"2",193026,"7","0","0","4","4","1",0,0,40,"38","<=50K"
27,"2",466224,"15","4","0","1","4","1",2907,0,40,"38","<=50K"
58,"3",21626,"12","2","3","0","4","1",15024,0,60,"38",">50K"
43,"2",219424,"15","0","0","1","4","0",0,0,40,"38","<=50K"
40,"2",204046,"11","2","6","0","4","1",0,0,48,"38","<=50K"
35,"2",275522,"9","4","3","1","4","0",0,0,40,"38","<=50K"
22,"2",67234,"15","4","11","3","2","1",0,0,13,"38","<=50K"
28,"2",25955,"5","2","2","0","4","1",0,0,40,"38","<=50K"
38,"2",150601,"8","4","12","1","4","1",0,0,75,"38","<=50K"
28,"2",186239,"9","4","9","1","4","0",0,0,40,"38","<=50K"
44,"2",162028,"15","0","11","4","4","0",0,625,40,"38","<=50K"
39,"2",176296,"9","2","2","0","4","1",0,0,40,"38","<=50K"
24,"2",197757,"11","4","7","3","4","0",0,0,25,"10","<=50K"
55,"5",169482,"8","2","10","0","4","1",0,0,40,"38",">50K"
28,"2",115438,"9","4","12","3","1","1",0,0,40,"29","<=50K"
29,"2",256671,"11","5","0","3","4","0",0,0,40,"38","<=50K"
40,"2",163434,"12","2","9","0","4","1",0,0,40,"38",">50K"
24,"2",274398,"11","4","6","1","4","0",0,0,40,"38","<=50K"
22,"2",264874,"15","4","2","3","4","0",0,0,20,"38","<=50K"
40,"1",42703,"15","4","0","4","0","0",0,0,40,"38","<=50K"
71,"1",337064,"9","2","12","0","4","1",6514,0,40,"38",">50K"
40,"2",195488,"15","0","7","4","2","0",0,0,20,"38","<=50K"
73,"2",173047,"11","2","0","0","4","1",20051,0,40,"38",">50K"
43,"2",117728,"15","2","2","0","1","1",0,0,40,"29",">50K"
24,"2",258298,"15","4","3","3","4","1",0,0,24,"38","<=50K"
55,"1",173050,"12","0","3","1","4","1",0,0,47,"38",">50K"
36,"2",218490,"12","2","9","0","4","1",0,0,40,"38",">50K"
23,"2",269687,"8","4","3","3","4","1",0,0,40,"38","<=50K"
30,"2",207668,"11","2","5","0","4","1",0,0,62,"38","<=50K"
35,"2",407913,"3","4","7","1","4","1",0,0,40,"12","<=50K"
21,"2",214716,"9","2","0","2","4","0",0,0,20,"38","<=50K"
43,"2",193490,"5","2","7","0","4","1",0,0,40,"30","<=50K"
46,"4",168195,"0","0","3","3","4","1",0,0,40,"38","<=50K"
45,"4",285335,"9","2","2","0","4","1",0,0,40,"38","<=50K"
36,"2",130200,"11","2","11","0","0","1",0,0,45,"38",">50K"
25,"2",218667,"9","4","11","1","4","1",0,1564,50,"38","<=50K"
27,"2",210313,"11","4","6","3","4","1",0,0,46,"38","<=50K"
22,"4",361280,"9","4","3","3","4","0",0,0,3,"38","<=50K"
39,"2",138192,"9","4","3","1","4","1",0,0,40,"38","<=50K"
35,"2",31269,"11","4","2","2","4","1",0,0,50,"38","<=50K"
38,"2",107302,"9","2","12","0","4","1",3908,0,40,"38","<=50K"
61,"4",243493,"11","2","4","0","4","1",0,0,40,"38",">50K"
41,"2",204046,"11","2","2","0","4","1",0,1485,40,"38","<=50K"
30,"2",235271,"11","2","2","0","4","1",99999,0,40,"38",">50K"
26,"2",304283,"15","4","13","4","4","1",0,0,40,"38","<=50K"
40,"2",56072,"15","2","2","0","4","1",0,0,40,"38","<=50K"
47,"5",216414,"15","2","10","0","4","1",0,0,45,"35","<=50K"
30,"2",61272,"11","4","11","1","4","0",0,0,40,"38","<=50K"
29,"2",100563,"1","2","3","0","4","1",0,0,45,"38","<=50K"
36,"2",336595,"15","0","6","3","4","1",0,0,40,"38","<=50K"
40,"2",43711,"11","2","4","0","4","1",0,0,60,"38","<=50K"
21,"2",129350,"15","4","11","1","4","1",0,0,40,"38","<=50K"
46,"2",309895,"15","0","7","4","4","0",0,0,40,"4","<=50K"
28,"2",192588,"11","4","12","1","4","1",0,0,40,"38","<=50K"
36,"2",214816,"1","5","6","4","2","0",0,0,30,"38","<=50K"
57,"2",329792,"15","2","2","0","4","1",0,1977,40,"38",">50K"
25,"2",33610,"11","4","2","1","4","1",0,0,40,"38","<=50K"
30,"2",46712,"9","3","9","4","2","0",0,0,24,"38","<=50K"
53,"5",153486,"6","0","10","1","4","1",0,0,72,"38","<=50K"
43,"2",206833,"11","4","0","1","4","0",0,0,40,"38","<=50K"
48,"2",195491,"11","0","11","3","4","0",0,0,40,"38","<=50K"
22,"3",265116,"15","4","9","3","4","0",0,0,40,"38","<=50K"
36,"2",247321,"11","2","13","0","4","1",0,0,50,"38","<=50K"
45,"2",358886,"9","0","11","1","4","1",0,0,55,"38",">50K"
50,"2",100109,"8","2","2","0","4","1",5013,0,45,"38","<=50K"
27,"2",214858,"11","4","2","1","4","1",0,0,50,"38","<=50K"
28,"2",189346,"11","0","4","1","4","1",0,0,45,"38","<=50K"
25,"2",169124,"9","2","9","0","4","1",0,0,50,"38","<=50K"
55,"2",80167,"9","0","9","4","4","0",0,0,40,"38","<=50K"
35,"2",172571,"15","2","5","0","4","1",0,0,35,"38","<=50K"
48,"2",64479,"15","2","2","0","4","1",0,0,50,"38",">50K"
30,"2",167476,"15","0","6","1","2","1",0,0,40,"38","<=50K"
19,"2",256979,"11","4","5","3","4","1",0,0,25,"38","<=50K"
35,"1",223242,"9","2","9","0","4","1",0,0,48,"38",">50K"
24,"4",375313,"15","4","0","1","4","1",0,0,40,"38","<=50K"
20,"1",176831,"2","4","0","3","2","0",0,0,40,"38","<=50K"
19,"4",36012,"11","4","4","3","4","1",0,0,40,"38","<=50K"
46,"0",110884,"8","2","12","0","4","1",0,0,50,"38",">50K"
68,"2",107627,"9","2","9","0","4","1",1173,0,40,"38",">50K"
51,"1",108435,"9","2","10","0","4","1",0,0,40,"38",">50K"
28,"2",77760,"11","2","6","0","4","1",0,0,62,"38","<=50K"
51,"2",194259,"11","0","8","1","4","0",0,0,16,"38","<=50K"
44,"2",145160,"14","2","9","0","4","1",0,0,50,"38",">50K"
23,"3",201682,"11","4","0","3","4","0",99999,0,40,"38",">50K"
35,"2",193961,"9","2","2","0","4","1",0,0,40,"38",">50K"
35,"2",80479,"12","4","9","1","1","1",0,0,40,"18","<=50K"
57,"2",210688,"9","2","9","0","4","1",3103,0,40,"38",">50K"
45,"2",214627,"7","2","2","0","4","1",0,0,40,"38",">50K"
28,"1",229223,"9","2","9","5","4","0",0,0,42,"38",">50K"
22,"2",117363,"9","4","3","2","1","0",0,0,30,"38","<=50K"
25,"2",212793,"7","4","2","1","4","1",0,0,20,"38","<=50K"
53,"2",144361,"15","2","2","0","4","1",0,0,40,"38","<=50K"
24,"2",113936,"7","4","6","2","4","1",0,0,50,"38","<=50K"
45,"2",246891,"9","4","9","1","4","1",0,0,40,"38","<=50K"
42,"2",34278,"8","2","11","0","4","1",0,1977,40,"38",">50K"
23,"2",227594,"15","4","7","4","4","0",0,0,40,"38","<=50K"
61,"3",119986,"12","2","11","0","4","1",0,0,60,"38",">50K"
24,"6",98287,"11","4","2","1","4","1",0,0,42,"38","<=50K"
42,"3",188738,"12","2","3","0","4","1",0,2392,45,"38",">50K"
22,"2",197583,"9","4","3","3","4","0",0,0,40,"38","<=50K"
28,"2",163265,"15","0","5","1","4","1",0,0,50,"38","<=50K"
36,"2",185607,"15","4","7","1","4","0",0,0,40,"38","<=50K"
55,"2",277034,"11","4","13","1","4","1",0,0,40,"38","<=50K"
36,"2",414683,"15","2","2","0","4","1",0,0,40,"38","<=50K"
20,"2",38001,"15","4","11","3","4","0",0,0,30,"38","<=50K"
46,"5",119904,"9","4","3","1","4","0",0,0,42,"38","<=50K"
26,"2",117833,"7","4","12","3","2","0",0,0,37,"38","<=50K"
35,"0",105138,"9","2","9","0","4","1",0,0,45,"38",">50K"
33,"2",184016,"11","4","5","1","4","1",0,0,40,"38","<=50K"
56,"2",76281,"11","0","13","1","4","0",0,0,37,"38","<=50K"
50,"2",116287,"15","2","11","0","4","1",0,0,25,"38","<=50K"
39,"2",498785,"1","2","2","0","4","1",0,0,40,"26","<=50K"
47,"2",120131,"11","2","0","0","4","1",0,0,40,"38",">50K"
17,"2",250541,"0","4","7","3","4","1",0,0,20,"38","<=50K"
24,"2",172612,"8","4","11","1","4","1",0,0,45,"38","<=50K"
24,"2",211527,"11","4","0","1","4","1",0,0,40,"38","<=50K"
31,"0",130057,"9","0","9","1","4","1",0,0,38,"38","<=50K"
41,"1",112797,"12","0","9","4","4","0",0,0,35,"38","<=50K"
74,"2",209454,"15","2","3","0","4","1",0,0,40,"38","<=50K"
51,"2",252903,"9","0","11","4","4","1",1151,0,56,"15","<=50K"
28,"2",61487,"11","2","2","0","4","1",0,0,40,"38","<=50K"
45,"2",168837,"15","5","2","4","4","0",0,0,45,"38","<=50K"
44,"2",182370,"8","4","2","1","4","1",0,0,40,"38","<=50K"
56,"4",84774,"11","0","3","4","4","0",0,0,48,"38","<=50K"
41,"2",211253,"12","4","3","1","4","0",0,0,50,"38","<=50K"
32,"2",173998,"15","4","0","2","4","0",0,0,40,"38","<=50K"
45,"2",260490,"11","2","2","0","4","1",5013,0,40,"25","<=50K"
39,"4",83242,"15","2","3","0","3","1",0,0,65,"38",">50K"
33,"2",117983,"11","5","0","4","4","0",0,0,20,"38","<=50K"
32,"2",198068,"11","4","6","3","4","1",0,0,40,"38","<=50K"
24,"3",34918,"11","4","6","4","4","0",0,0,60,"38","<=50K"
38,"2",320305,"3","4","4","1","2","1",0,0,50,"12","<=50K"
35,"2",91839,"1","2","4","0","4","1",0,0,40,"38","<=50K"
31,"2",87950,"15","2","9","5","1","0",0,0,10,"34","<=50K"
21,"4",57298,"15","4","3","3","4","1",0,0,15,"38","<=50K"
19,"2",144911,"11","4","2","3","4","1",0,0,32,"38","<=50K"
30,"2",154120,"7","2","2","0","2","1",0,0,40,"38","<=50K"
23,"2",216181,"7","4","2","3","4","1",0,0,25,"26","<=50K"
61,"2",215944,"11","2","3","0","4","1",0,0,40,"38","<=50K"
53,"2",238481,"12","2","9","0","4","1",0,0,40,"38",">50K"
38,"2",175232,"11","2","2","0","4","1",0,0,50,"38",">50K"
42,"2",296982,"15","2","11","0","4","1",0,1848,50,"38",">50K"
20,"2",431745,"9","4","11","3","4","0",0,0,40,"38","<=50K"
47,"1",272182,"15","3","0","3","4","1",0,0,40,"38","<=50K"
30,"2",174215,"15","5","11","4","4","0",0,0,40,"38","<=50K"
38,"2",354739,"8","2","9","0","4","1",0,1902,50,"38",">50K"
28,"2",309196,"9","2","9","5","4","0",0,0,40,"38",">50K"
28,"2",183597,"1","2","2","0","4","1",0,0,50,"38","<=50K"
22,"4",269474,"15","4","9","1","2","0",0,0,15,"38","<=50K"
34,"2",179641,"4","2","0","5","4","0",0,0,40,"25","<=50K"
32,"1",198211,"11","0","13","3","4","1",0,0,40,"38","<=50K"
34,"2",164280,"11","2","12","0","4","1",0,0,70,"38",">50K"
46,"2",138626,"15","2","2","0","4","1",0,0,40,"38","<=50K"
46,"4",161386,"10","2","9","5","4","0",15024,0,24,"38",">50K"
23,"2",140414,"11","4","11","3","1","1",0,0,55,"34","<=50K"
35,"2",40135,"11","2","11","0","4","1",0,0,60,"38",">50K"
22,"2",310152,"11","4","13","3","4","1",0,0,40,"38","<=50K"
47,"2",115813,"11","0","2","4","4","0",8614,0,40,"38",">50K"
47,"2",181342,"11","2","11","5","4","0",10605,0,20,"38",">50K"
30,"0",49593,"7","0","0","4","4","0",0,0,40,"38","<=50K"
53,"2",95864,"11","2","2","0","4","1",0,0,40,"38",">50K"
35,"2",189382,"11","2","5","0","4","1",0,0,40,"38","<=50K"
20,"2",245297,"15","4","7","3","2","0",0,0,6,"38","<=50K"
40,"2",235786,"14","2","9","0","1","1",0,0,50,"18",">50K"
38,"2",110713,"1","0","5","1","4","1",0,0,40,"38","<=50K"
73,"3",231002,"11","2","3","0","4","1",0,0,40,"38",">50K"
29,"1",123983,"11","2","5","0","4","1",0,0,40,"38","<=50K"
46,"2",85109,"9","2","9","0","4","1",0,0,50,"38",">50K"
27,"2",113501,"11","2","6","0","4","1",0,0,55,"38",">50K"
40,"0",78036,"9","2","3","5","4","0",0,0,40,"38","<=50K"
22,"2",297380,"11","4","11","3","4","0",0,0,40,"38","<=50K"
40,"4",107762,"12","2","4","0","4","1",0,0,60,"38",">50K"
39,"2",165799,"1","2","6","0","4","1",0,0,42,"38","<=50K"
42,"2",296982,"7","2","12","0","4","1",0,0,38,"25",">50K"
34,"4",260560,"11","2","4","0","4","1",0,0,30,"1",">50K"
49,"2",62793,"11","0","9","4","4","0",4650,0,40,"38","<=50K"
19,"2",495982,"3","4","5","1","4","1",0,0,35,"25","<=50K"
40,"2",160369,"10","2","9","0","1","1",0,0,65,"16",">50K"
31,"2",226443,"9","2","11","0","4","1",0,0,40,"38",">50K"
36,"2",47310,"11","4","6","1","4","0",0,0,40,"38","<=50K"
22,"0",99199,"11","4","0","1","4","1",0,0,40,"38","<=50K"
28,"2",249362,"7","4","11","3","4","1",0,0,16,"38","<=50K"
48,"2",336540,"11","2","11","0","4","1",0,0,40,"38","<=50K"
23,"2",45713,"15","5","7","1","4","1",0,0,40,"38","<=50K"
44,"2",185798,"8","2","2","0","4","1",0,0,75,"10",">50K"
45,"3",168845,"11","2","3","5","4","0",0,0,40,"38","<=50K"
21,"2",204596,"15","4","13","3","4","0",0,0,28,"38","<=50K"
31,"2",178370,"15","4","9","4","1","0",0,0,40,"38","<=50K"
51,"2",208899,"15","2","0","5","4","0",0,0,40,"38",">50K"
17,"2",244523,"0","4","7","4","4","1",0,0,20,"38","<=50K"
31,"2",97453,"12","2","12","5","4","0",0,0,40,"38",">50K"
18,"5",60412,"15","4","0","3","4","0",0,0,38,"38","<=50K"
24,"2",109307,"15","4","7","4","4","1",0,0,40,"10","<=50K"
57,"2",170411,"12","2","11","0","1","1",7688,0,40,"18",">50K"
19,"2",299050,"1","4","5","3","4","1",0,0,32,"38","<=50K"
21,"5",164922,"15","4","7","3","4","1",0,0,20,"38","<=50K"
49,"2",268234,"5","2","2","0","4","1",0,0,26,"38","<=50K"
21,"2",47541,"15","4","7","3","4","1",0,0,20,"38","<=50K"
25,"2",141876,"11","4","5","3","1","1",0,0,40,"38","<=50K"
29,"1",188909,"9","4","9","1","4","0",0,0,40,"38","<=50K"
20,"2",246250,"15","4","0","3","4","0",0,0,10,"38","<=50K"
29,"4",128516,"15","4","9","1","4","0",0,0,30,"38","<=50K"
36,"2",107410,"8","2","6","0","4","1",0,0,40,"38","<=50K"
39,"2",154641,"9","2","3","0","4","1",0,0,45,"38",">50K"
37,"2",246677,"11","2","7","5","4","0",0,0,40,"38","<=50K"
61,"5",199198,"8","2","9","5","4","0",0,0,8,"38","<=50K"
54,"2",146834,"15","2","6","0","4","1",0,0,54,"38","<=50K"
35,"5",82622,"11","4","9","3","4","1",0,0,50,"38","<=50K"
34,"2",157747,"9","2","3","0","4","1",0,0,45,"38",">50K"
29,"2",282944,"11","2","6","0","4","1",0,0,40,"38","<=50K"
20,"4",306710,"11","4","6","3","4","0",0,0,80,"25","<=50K"
44,"1",68318,"12","4","9","1","4","0",0,0,50,"38","<=50K"
21,"2",211013,"15","4","0","3","4","0",0,0,15,"38","<=50K"
36,"2",284616,"11","4","3","1","4","1",0,0,45,"38","<=50K"
26,"2",34393,"14","6","9","1","4","0",0,0,50,"38","<=50K"
32,"2",183811,"8","4","0","1","2","1",0,0,40,"38","<=50K"
42,"2",143046,"11","2","2","5","4","0",0,0,32,"38","<=50K"
40,"0",75313,"9","2","12","0","4","1",0,0,40,"38",">50K"
68,"2",31725,"11","2","11","0","4","1",0,0,40,"38","<=50K"
84,"2",388384,"5","6","10","1","4","0",0,0,15,"38","<=50K"
62,"4",173631,"15","2","11","0","4","1",0,0,40,"38","<=50K"
52,"2",259363,"15","2","13","0","4","1",0,0,40,"38",">50K"
41,"4",117012,"12","2","3","5","4","0",0,0,40,"38",">50K"
39,"2",180667,"12","2","6","0","4","1",0,0,40,"38",">50K"
27,"2",132326,"11","2","2","0","4","1",0,0,60,"38","<=50K"
52,"0",37289,"9","2","3","5","4","0",0,0,40,"38",">50K"
32,"2",234755,"6","2","13","0","4","1",0,0,40,"25","<=50K"
41,"4",223763,"15","2","2","0","4","1",0,0,50,"38",">50K"
29,"2",663394,"11","2","6","0","4","1",0,0,30,"38","<=50K"
46,"2",394860,"15","2","10","0","2","1",0,0,40,"38",">50K"
37,"4",30973,"11","2","4","0","4","1",0,0,70,"38","<=50K"
49,"1",34021,"12","4","9","1","4","0",0,0,57,"38","<=50K"
64,"2",66634,"10","2","9","0","4","1",0,0,40,"38",">50K"
34,"2",159929,"15","2","2","0","1","1",0,0,40,"39",">50K"
23,"1",336010,"9","4","9","1","4","1",0,0,40,"38","<=50K"
29,"2",357781,"15","2","3","0","4","1",0,0,60,"38","<=50K"
50,"2",170050,"11","4","6","3","4","1",0,0,40,"38","<=50K"
54,"2",96062,"15","2","10","0","4","1",0,0,60,"38","<=50K"
41,"2",141642,"11","4","6","3","4","0",2174,0,40,"38","<=50K"
25,"1",203408,"15","4","7","1","4","1",0,0,40,"38","<=50K"
19,"2",389755,"15","4","7","3","4","1",0,0,20,"38","<=50K"
31,"2",259425,"5","4","5","4","2","1",0,0,35,"13","<=50K"
36,"4",37778,"15","2","4","0","4","1",0,0,40,"38","<=50K"
18,"2",20057,"0","4","7","3","4","0",0,0,25,"38","<=50K"
29,"2",197932,"9","4","9","1","4","0",0,0,40,"38","<=50K"
39,"1",43702,"8","0","3","4","4","0",0,0,40,"38","<=50K"
26,"2",55929,"9","4","3","1","4","0",0,0,55,"38","<=50K"
38,"2",176101,"15","2","11","0","4","1",0,0,40,"38",">50K"
42,"2",110028,"9","2","3","0","4","1",0,0,40,"38",">50K"
36,"2",130200,"15","0","13","2","4","1",0,0,72,"38","<=50K"
41,"3",93227,"9","2","11","0","1","1",0,0,80,"0",">50K"
23,"2",289909,"9","4","9","1","2","1",0,0,40,"38","<=50K"
43,"2",265266,"11","2","2","0","2","1",0,0,40,"38","<=50K"
28,"2",115438,"9","4","9","1","4","1",0,0,40,"38","<=50K"
53,"2",120839,"2","2","11","0","4","1",0,0,50,"38",">50K"
30,"2",35724,"11","4","0","4","4","0",0,0,35,"38","<=50K"
51,"0",100653,"11","0","6","1","4","0",0,0,30,"38","<=50K"
35,"2",140474,"15","2","2","0","4","1",0,0,50,"38","<=50K"
38,"2",190759,"2","4","6","3","2","1",0,0,35,"38",">50K"
31,"0",168312,"11","5","3","3","4","0",0,0,45,"38","<=50K"
55,"2",286230,"0","0","5","2","2","0",0,0,40,"30","<=50K"
37,"3",186359,"15","4","11","1","1","1",0,0,75,"36","<=50K"
33,"2",103435,"8","2","9","0","4","1",5178,0,45,"38",">50K"
28,"2",214689,"9","2","3","2","4","1",0,0,50,"38","<=50K"
46,"2",345073,"9","0","9","1","4","1",0,0,45,"38","<=50K"
38,"2",278557,"15","2","2","0","2","1",0,0,40,"38","<=50K"
63,"2",237379,"15","2","11","0","4","1",0,0,40,"38","<=50K"
23,"2",211049,"15","4","3","1","4","0",0,0,25,"38","<=50K"
34,"2",203034,"9","2","11","0","4","1",15024,0,40,"38",">50K"
33,"0",29617,"11","2","0","0","4","1",0,0,7,"38","<=50K"
53,"2",95519,"4","2","6","0","4","1",0,0,40,"38","<=50K"
26,"2",121040,"11","4","0","4","2","0",0,0,40,"38","<=50K"
47,"2",105381,"11","0","0","4","4","0",0,0,40,"38","<=50K"
33,"2",140206,"15","4","6","1","4","1",0,0,40,"38","<=50K"
59,"2",236731,"15","2","3","0","4","1",0,0,40,"38",">50K"
56,"2",343849,"15","4","3","1","4","1",0,0,45,"38","<=50K"
35,"2",182898,"12","2","9","0","4","1",0,0,40,"38",">50K"
25,"5",108542,"15","4","9","3","1","1",0,0,10,"0","<=50K"
63,"2",37792,"5","6","7","4","4","0",0,0,20,"38","<=50K"
26,"1",180957,"9","4","9","3","4","1",0,0,40,"38","<=50K"
50,"1",220640,"12","2","9","5","4","0",0,0,24,"38",">50K"
31,"2",227146,"15","2","7","0","4","1",0,0,40,"38","<=50K"
46,"2",73541,"5","0","7","2","4","1",0,0,60,"38","<=50K"
18,"1",152171,"15","4","9","3","4","1",0,0,25,"38","<=50K"
24,"2",128487,"7","4","0","1","4","0",0,0,20,"38","<=50K"
25,"2",363707,"9","2","9","0","2","1",0,0,40,"38",">50K"
34,"1",194325,"9","2","11","0","4","1",0,0,53,"38","<=50K"
31,"2",191276,"8","4","2","1","4","0",0,0,40,"38","<=50K"
71,"1",337064,"11","2","3","0","4","1",0,0,6,"38","<=50K"
46,"2",148995,"9","2","3","0","4","1",15024,0,45,"38",">50K"
27,"2",220748,"11","5","2","2","2","1",0,0,40,"38","<=50K"
31,"2",111567,"11","0","7","3","4","1",0,0,30,"38","<=50K"
33,"2",549413,"1","2","5","0","4","1",0,0,40,"38","<=50K"
75,"3",228075,"11","6","3","1","4","1",0,0,35,"38","<=50K"
24,"2",82847,"11","2","0","5","4","0",0,0,40,"38",">50K"
24,"2",190290,"1","2","13","0","4","1",0,0,55,"38",">50K"
46,"3",198660,"15","5","4","1","4","1",0,0,40,"38","<=50K"
64,"2",114994,"11","2","2","0","4","1",0,0,20,"38","<=50K"
56,"2",164332,"11","2","0","5","4","0",0,0,40,"38","<=50K"
26,"2",403788,"11","2","6","0","4","1",0,0,50,"38","<=50K"
18,"0",146586,"0","4","2","3","4","1",0,0,30,"38","<=50K"
19,"2",170800,"11","4","11","3","2","1",0,0,20,"38","<=50K"
28,"2",114158,"9","4","3","1","4","0",0,0,45,"38","<=50K"
17,"2",177629,"1","4","2","3","4","0",594,0,30,"38","<=50K"
45,"2",109434,"9","2","3","0","4","1",0,0,40,"38",">50K"
61,"2",232719,"0","2","13","0","4","1",0,0,40,"38","<=50K"
28,"1",207213,"11","4","10","3","4","1",0,0,40,"38","<=50K"
34,"2",113198,"14","2","9","0","4","1",0,0,75,"38",">50K"
25,"2",71351,"0","2","12","0","4","1",0,0,56,"38","<=50K"
36,"2",150042,"11","0","5","1","2","0",0,0,40,"38","<=50K"
53,"2",122412,"9","0","7","1","1","0",0,0,30,"2","<=50K"
51,"0",223206,"10","2","9","0","4","1",0,0,40,"10",">50K"
32,"2",381583,"15","2","2","0","4","1",0,0,45,"38","<=50K"
17,"2",46496,"1","4","5","3","4","1",0,0,25,"38","<=50K"
32,"2",171814,"15","0","0","4","4","0",0,0,40,"38","<=50K"
33,"2",123291,"7","2","2","0","4","1",0,0,50,"38","<=50K"
23,"2",91658,"15","4","11","3","4","1",0,0,40,"38",">50K"
27,"4",120126,"11","2","11","0","4","1",0,0,50,"38","<=50K"
39,"2",176101,"15","2","6","0","4","1",0,0,40,"38",">50K"
33,"2",264936,"6","4","0","1","4","0",0,0,40,"38","<=50K"
59,"0",293971,"8","4","2","1","4","1",0,0,46,"38","<=50K"
29,"2",286634,"9","2","9","5","4","0",0,0,36,"38",">50K"
38,"2",108140,"9","4","9","1","4","1",0,0,40,"38","<=50K"
54,"4",109413,"0","2","4","0","4","1",0,0,40,"38",">50K"
22,"2",213902,"9","4","0","1","4","0",0,0,60,"38","<=50K"
54,"2",123011,"11","3","6","1","4","1",0,0,45,"30","<=50K"
38,"2",127601,"9","4","3","1","4","0",0,0,40,"38","<=50K"
33,"2",275632,"12","2","3","0","4","1",0,0,44,"38",">50K"
29,"5",159782,"12","3","3","4","1","0",0,0,38,"38","<=50K"
37,"2",99146,"11","2","12","0","4","1",0,0,45,"38",">50K"
37,"5",354929,"11","2","10","0","2","1",0,0,72,"38","<=50K"
34,"2",242361,"8","2","0","0","4","1",0,0,40,"38","<=50K"
50,"2",185354,"15","5","3","4","4","0",0,0,40,"38","<=50K"
46,"2",102359,"15","2","9","0","4","1",0,0,45,"38","<=50K"
53,"2",276369,"8","2","3","0","4","1",0,0,48,"38",">50K"
27,"5",212232,"15","2","0","0","4","1",0,0,40,"38","<=50K"
58,"4",450544,"9","2","3","0","4","1",0,0,13,"10","<=50K"
45,"2",149640,"11","2","2","0","4","1",0,0,40,"38","<=50K"
42,"1",254817,"15","5","0","4","2","0",0,0,40,"38","<=50K"
46,"4",328216,"9","2","11","0","4","1",0,0,30,"38","<=50K"
50,"2",192203,"3","2","2","0","1","1",0,0,40,"0","<=50K"
46,"2",117313,"6","6","6","3","4","0",0,0,40,"38","<=50K"
51,"2",160724,"9","2","11","0","4","1",0,2415,50,"38",">50K"
36,"2",160728,"6","2","0","0","4","1",0,0,40,"38","<=50K"
24,"2",145964,"15","5","2","2","4","1",0,0,50,"38","<=50K"
46,"2",55720,"11","2","9","0","4","1",0,0,50,"38","<=50K"
47,"2",146497,"11","4","0","1","4","0",0,0,40,"38","<=50K"
17,"2",239947,"1","4","5","3","4","1",0,0,12,"38","<=50K"
28,"2",68021,"11","4","5","3","4","0",0,0,38,"38","<=50K"
22,"2",173736,"11","4","13","3","4","1",0,0,53,"38","<=50K"
67,"2",336163,"11","2","5","0","4","1",0,0,40,"38",">50K"
60,"3",52822,"9","5","2","1","4","1",0,0,45,"38","<=50K"
47,"5",149337,"11","2","13","0","2","1",0,0,40,"38","<=50K"
20,"4",188274,"15","4","4","3","4","1",0,0,20,"38","<=50K"
25,"2",35854,"8","4","7","4","4","0",0,0,30,"38","<=50K"
27,"2",302406,"11","2","13","0","4","1",0,0,45,"17","<=50K"
26,"2",385278,"11","4","2","1","4","1",0,0,40,"28","<=50K"
61,"3",134768,"9","2","3","0","4","1",15024,0,50,"11",">50K"
39,"2",187046,"11","2","3","0","4","1",15024,0,50,"38",">50K"
51,"2",96062,"9","2","13","0","4","1",0,0,60,"38","<=50K"
45,"2",387074,"12","2","11","0","4","1",0,0,40,"38",">50K"
37,"2",182668,"8","4","2","1","4","1",0,0,45,"38","<=50K"
29,"2",370509,"11","2","7","0","2","1",0,0,40,"38","<=50K"
24,"2",163053,"9","4","3","1","4","0",0,0,35,"38","<=50K"
58,"4",33309,"11","2","2","0","4","1",0,0,40,"38","<=50K"
59,"2",200700,"9","2","3","0","4","1",0,0,40,"38","<=50K"
34,"5",287908,"11","2","2","0","4","1",0,1628,40,"38","<=50K"
18,"4",157131,"11","4","9","3","4","1",0,0,40,"38","<=50K"
31,"2",114691,"11","4","4","1","4","1",0,0,40,"38","<=50K"
35,"5",349066,"7","2","0","0","4","1",0,0,40,"38",">50K"
34,"2",144798,"15","2","7","5","4","0",0,0,24,"38",">50K"
40,"2",262872,"9","4","3","1","2","0",0,0,45,"38","<=50K"
37,"2",315291,"6","2","7","5","4","0",0,0,40,"25",">50K"
44,"2",335248,"15","0","0","2","4","0",0,0,40,"38","<=50K"
